date,open,high,low,close,volume,ticker,ma5,ma20,ma60,macd,macd_signal,macd_hist,rsi14,bb_width,bb_pct,atr14,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,ret_lag20,vol_ratio,pct_from_52w_high,stock_id,static_cap,sbv_rate,cal_day_of_week,cal_month,cal_day_of_month,cal_is_month_end,cal_is_qtr_end,cal_is_tet,cal_is_tet_pre,cal_rate_month,VNINDEX_close,usd_vnd,gold_vnd_per_gram,cross_HDB_lag1,cross_HDB_lag2,cross_TCB_lag1,cross_TCB_lag2,cross_TPB_lag1,cross_TPB_lag2,split
7/28/2021,22770,23022,22656,22747,14937200,TCB,22797.7668,23991.2053,23544.5716,-348.2954,-146.1799,-202.1154,30.3977,0.2253,0.2698,972.6009,-0.001,0.0142,0.004,-0.012,-0.0258,-0.0586,0.2669,-0.1431,1,2,4.5,2,7,28,0,0,0,0,0,1290,23005,1330959,10907.0176,10907.0176,22770.3066,22427.0332,12923.04,12468.2695,train
7/29/2021,22930,23251,22885,23159,25600600,TCB,22751.9977,23929.4166,23571.2705,-323.1093,-181.5658,-141.5435,33.7838,0.2273,0.3584,913.7545,0.0179,0.0169,0.0321,-0.0098,-0.0292,-0.052,0.4628,-0.1276,1,2,4.5,3,7,29,0,0,0,0,0,1310,22999,1354052,11041.2578,10907.0176,22747.4199,22770.3066,12960.9365,12923.04,train
7/30/2021,23205,23617,23114,23388,34480000,TCB,22898.4594,23856.1854,23602.1648,-281.439,-201.5404,-79.8985,42.4528,0.2258,0.4131,822.2157,0.0098,0.0278,0.0268,0.0318,-0.0097,-0.0607,0.6375,-0.119,1,2,4.5,4,7,30,0,0,0,0,0,1310,22965,1338318,11209.0566,11041.2578,23159.3457,22747.4199,13150.4248,12960.9365,train
8/2/2021,23342,23526,23159,23251,27927400,TCB,23063.2297,23691.4153,23622.7611,-256.5372,-212.5398,-43.9974,40.1899,0.2015,0.4077,799.3309,-0.0059,0.0039,0.0219,0.0361,0.0567,-0.1325,0.5517,-0.1241,1,2,4.5,0,8,2,0,0,0,0,0,1330,22950,1341502,11309.7373,11209.0566,23388.1914,23159.3457,13264.1172,13150.4248,train
8/3/2021,23251,23800,23251,23709,43200000,TCB,23250.884,23641.0689,23659.3767,-197.5927,-209.5504,11.9577,52.8777,0.1978,0.5144,730.6767,0.0195,0.0136,0.0234,0.0404,0.0454,-0.0416,0.856,-0.1069,1,2,4.5,1,8,3,0,0,0,0,0,1330,22950,1335599,11477.5371,11309.7373,23250.8848,23388.1914,13055.6807,13264.1172,train
8/4/2021,24029,24075,23709,23800,35145800,TCB,23461.4234,23535.7992,23680.3543,-141.857,-196.0117,54.1547,49.6154,0.1771,0.5634,678.3688,0.0039,0.0233,0.0175,0.0452,0.0332,-0.0848,0.7266,-0.1034,1,2,4.5,2,8,4,0,0,0,0,0,1350,22950,1335894,11712.458,11477.5371,23708.5781,23250.8848,13093.5781,13055.6807,train
8/5/2021,23754,24121,23663,24029,25042400,TCB,23635.3477,23441.972,23714.6814,-78.317,-172.4728,94.1557,53.4616,0.152,0.6647,668.5611,0.0096,0.0134,0.0329,0.0369,0.027,-0.0752,0.5344,-0.0948,1,2,4.5,3,8,5,0,0,0,0,0,1340,22945,1331619,11762.7979,11712.458,23800.1172,23708.5781,13302.0146,13093.5781,train
8/6/2021,24029,24349,23709,23709,33128600,TCB,23699.425,23332.1253,23738.7104,-53.2006,-148.6183,95.4177,68.8119,0.117,0.638,596.6377,-0.0134,-0.0039,0,0.0136,0.0454,-0.0886,0.739,-0.1069,1,2,4.5,4,8,6,0,0,0,0,0,1360,22936,1297840,11913.8184,11762.7979,24028.9668,23800.1172,13605.1934,13302.0146,train
8/9/2021,23571,24121,23480,24029,29083400,TCB,23855.0414,23309.2406,23774.1817,-7.3581,-120.3663,113.0082,66.129,0.1112,0.7776,557.4067,0.0134,0,0.0096,0.0329,0.069,-0.0189,0.7372,-0.0948,1,2,4.5,0,8,9,0,0,0,0,0,1360,22672.3223,1256241,11746.0186,11913.8184,23708.5781,24028.9668,13453.6045,13605.1934,train
8/10/2021,24258,24258,23754,23937,24830600,TCB,23900.8109,23272.625,23804.3133,21.3398,-92.0251,113.3649,61.4942,0.1005,0.7841,531.2529,-0.0038,0.0096,-0.0038,0.0096,0.05,-0.0301,0.6471,-0.0983,1,2,4.5,1,8,10,0,0,0,0,0,1360,22925,1274221,11913.8184,11746.0186,24028.9668,23708.5781,13605.1934,13453.6045,train
8/11/2021,23937,24487,23754,23937,43061200,TCB,23928.2727,23302.3751,23821.0954,43.5807,-64.9039,108.4846,57.5949,0.1036,0.763,527.9836,0,-0.0038,0.0096,0.0058,0.051,0.0252,1.1895,-0.0983,1,2,4.5,2,8,11,0,0,0,0,0,1350,22887,1288003,11930.5986,11913.8184,23937.4258,24028.9668,13643.0928,13605.1934,train
8/12/2021,23983,24258,23800,23800,23656600,TCB,23882.5027,23300.0865,23834.8263,49.5559,-42.012,91.5679,68.9393,0.1033,0.7078,508.3681,-0.0058,-0.0058,-0.0096,-0.0096,0.0273,-0.0019,0.6729,-0.1034,1,2,4.5,3,8,12,0,0,0,0,0,1360,22809,1282587,11897.0381,11930.5986,23937.4258,23937.4258,14022.0664,13643.0928,train
8/13/2021,23800,23892,23388,23892,31938600,TCB,23919.1184,23313.8174,23845.5058,60.9748,-21.4146,82.3894,75.3967,0.105,0.736,513.272,0.0038,-0.0019,-0.0019,0.0077,0.0213,0.0116,0.923,-0.1,1,2,4.5,4,8,13,0,0,0,0,0,1370,22805,1301572,11762.7979,11897.0381,23800.1172,23937.4258,13794.6816,14022.0664,train
8/16/2021,23937,24899,23846,24716,61192200,TCB,24056.4262,23451.1257,23869.1533,134.9466,9.8577,125.089,78.9115,0.1028,1.0246,545.9643,0.0339,0.0377,0.032,0.0282,0.0611,0.1178,1.8141,-0.069,1,2,4.5,0,8,16,0,0,0,0,0,1360,22830,1311586,11662.1182,11762.7979,23891.6562,23800.1172,13794.6816,13794.6816,train
8/17/2021,24853,25036,24166,24395,35381600,TCB,24147.9648,23538.0875,23882.1213,165.806,41.0473,124.7586,72.4999,0.1032,0.8528,581.926,-0.013,0.0209,0.0247,0.0189,0.0285,0.074,1.0667,-0.081,1,2,4.5,1,8,17,0,0,0,0,0,1360,22830,1310192,11997.7188,11662.1182,24715.5059,23891.6562,14059.9648,13794.6816,train
8/18/2021,24258,24487,24029,24166,41160800,TCB,24193.7344,23595.2993,23882.1213,169.8385,66.8055,103.0329,64.4737,0.1034,0.734,578.6567,-0.0094,-0.0225,0.0114,0.0095,0.0153,0.0485,1.2596,-0.0897,1,2,4.5,2,8,18,0,0,0,0,0,1370,22830,1307696,11997.7188,11997.7188,24395.1191,24715.5059,14154.708,14059.9648,train
8/19/2021,24029,24395,23846,24258,38230400,TCB,24285.2734,23638.7804,23894.3265,178.3646,89.1174,89.2473,63.0137,0.1058,0.7475,581.926,0.0038,-0.0056,-0.0187,0.019,0.0095,0.0365,1.152,-0.0862,1,2,4.5,3,8,19,0,0,0,0,0,1330,22807,1305352,11947.3789,11997.7188,24166.2734,24395.1191,14116.8105,14154.708,train
8/20/2021,24166,24258,22793,23114,63877400,TCB,24129.6574,23661.665,23875.2559,91.7339,89.6407,2.0932,48.4211,0.1006,0.2697,660.3879,-0.0483,-0.0445,-0.054,-0.0331,-0.0254,0.02,1.8537,-0.1293,1,2,4.5,4,8,20,0,0,0,0,0,1300,22812,1306225,12081.6191,11947.3789,24257.8125,24166.2734,13908.375,14116.8105,train
8/23/2021,23022,23251,22313,22313,52951400,TCB,23649.0781,23655.9438,23837.4961,-41.0793,63.4967,-104.576,35.122,0.1028,-0.0524,688.1765,-0.0353,-0.0836,-0.0798,-0.1023,-0.0741,-0.0051,1.4818,-0.1595,1,2,4.5,0,8,23,0,0,0,0,0,1300,22451.0566,1301582,11578.2178,12081.6191,23113.5762,24257.8125,13264.1172,13908.375,train
8/24/2021,22313,22519,22152,22427,33506800,TCB,23255.4609,23638.7802,23806.2203,-135.5393,23.6895,-159.2288,35.4369,0.108,0.0254,688.1765,0.0051,-0.0302,-0.0785,-0.0841,-0.0652,-0.0152,0.9329,-0.1552,1,2,4.5,1,8,24,0,0,0,0,0,1310,22825,1325022,11276.1768,11578.2178,22312.6094,23113.5762,12809.3477,13264.1172,train
8/25/2021,22381,22519,22198,22496,19043880,TCB,22921.3438,23626.1936,23778.3772,-202.5252,-21.5535,-180.9717,33.1658,0.1116,0.0711,678.3687,0.0031,0.0082,-0.0271,-0.0716,-0.0621,-0.0111,0.5272,-0.1526,1,2,4.5,2,8,25,0,0,0,0,0,1300,22820,1311966,11309.7373,11276.1768,22427.0332,22312.6094,12904.0918,12809.3477,train
8/26/2021,22564,22587,22061,22107,20413600,TCB,22491.1109,23573.5587,23728.7936,-283.7334,-73.9894,-209.744,32.6733,0.1249,0.0016,670.1956,-0.0174,-0.0144,-0.0093,-0.0929,-0.0738,-0.0465,0.5692,-0.1672,1,2,4.5,3,8,26,0,0,0,0,0,1310,22790,1313172,11343.2969,11309.7373,22495.6875,22427.0332,13226.2197,12904.0918,train
8/27/2021,21878,22038,21512,21992,39379000,TCB,22266.8406,23503.7604,23678.8286,-353.2525,-129.8421,-223.4104,26.943,0.1389,0.037,666.9264,-0.0052,-0.0226,-0.0196,-0.0497,-0.0828,-0.0615,1.0906,-0.1716,1,2,4.5,4,8,27,0,0,0,0,0,1330,22785,1330758,11263.5928,11343.2969,22106.6484,22495.6875,12923.04,13226.2197,train
8/30/2021,22244,22610,22015,22519,28953800,TCB,22308.0336,23467.1448,23654.4183,-361.7053,-176.2147,-185.4906,35.3774,0.1439,0.219,675.0996,0.0237,0.0185,0.001,0.0092,-0.0931,-0.032,0.8007,-0.1517,1,2,4.5,0,8,30,0,0,0,0,0,1330,22789,1325423,11116.7676,11263.5928,21992.2246,22106.6484,12885.1426,12923.04,train
8/31/2021,22656,22656,21512,22198,15627800,TCB,22262.2641,23391.6252,23646.79,-389.764,-218.9246,-170.8394,33.1858,0.1518,0.1639,704.5228,-0.0143,0.0093,0.0041,-0.0103,-0.0944,-0.0658,0.4493,-0.1638,1,2,4.5,1,8,31,1,0,0,0,0,1330,22775,1329002,11200.667,11116.7676,22518.5742,21992.2246,13131.4766,12885.1426,train
9/1/2021,22061,22404,22061,22107,17059800,TCB,22184.4562,23306.9518,23627.7194,-414.6077,-258.0612,-156.5465,33.4822,0.159,0.1762,696.3497,-0.0041,-0.0185,0.0052,-0.0174,-0.0891,-0.0738,0.5036,-0.1672,1,2,4.5,2,9,1,0,0,0,0,1,1350,22775,1327611,10886.042,11200.667,22198.1855,22518.5742,12923.04,13131.4766,train
9/6/2021,22267,22404,21924,22404,26946400,TCB,22243.9566,23225.7109,23618.9469,-405.6148,-287.5719,-118.0429,36.0515,0.1604,0.2794,694.715,0.0134,0.0092,-0.0051,0.0134,-0.0795,-0.07,0.7932,-0.156,1,2,4.5,0,9,6,0,0,0,0,1,1340,22760,1327611,10760.1914,10886.042,22106.6484,22198.1855,12960.9365,12923.04,train
9/7/2021,22450,23068,22450,22725,24460000,TCB,22390.4188,23176.5088,23596.4436,-368.389,-303.7353,-64.6537,29.3839,0.1606,0.3785,666.9263,0.0142,0.0276,0.0234,0.0328,-0.017,-0.0424,0.7293,-0.144,1,2,4.5,1,9,7,0,0,0,0,1,1330,22760,1314151,11053.8418,10760.1914,22404.1504,22106.6484,13188.3223,12960.9365,train
9/8/2021,22702,22725,22244,22335,14467128,TCB,22353.8031,23091.8353,23566.6935,-366.0598,-316.2002,-49.8596,28.972,0.1604,0.2957,639.1377,-0.0173,-0.0031,0.0103,-0.0082,0.001,-0.0731,0.441,-0.1586,1,2,4.5,2,9,8,0,0,0,0,1,1340,22758,1310230,11200.667,11053.8418,22724.5352,22404.1504,13794.6816,13188.3223,train
9/9/2021,22198,22656,22198,22564,16107800,TCB,22427.0344,23023.1811,23543.8088,-341.8078,-321.3217,-20.486,33.6448,0.1582,0.374,639.1377,0.0102,-0.0071,0.0071,0.0164,0.0061,-0.0591,0.4976,-0.15,1,2,4.5,3,9,9,0,0,0,0,1,1350,22757,1315075,11221.6426,11200.667,22335.4961,22724.5352,13680.9902,13794.6816,train
9/10/2021,22793,22793,22427,22564,19696000,TCB,22518.573,22954.5269,23533.1292,-318.9117,-320.8397,1.9281,32.3809,0.155,0.3903,626.0608,0,0.0102,-0.0071,0.0205,0.003,-0.0591,0.6312,-0.15,1,2,4.5,4,9,10,0,0,0,0,1,1340,22765,1309828,11074.8174,11221.6426,22564.3418,22335.4961,14325.2461,13680.9902,train
9/13/2021,22496,22633,22381,22404,15076400,TCB,22518.573,22884.7285,23523.5939,-310.1176,-318.6953,8.5777,40.7186,0.1528,0.3626,539.4257,-0.0071,-0.0071,0.0031,0,0.0134,-0.0604,0.4899,-0.156,1,2,4.5,0,9,13,0,0,0,0,1,1340,22757,1311124,10865.0664,11074.8174,22564.3418,22564.3418,14173.6572,14325.2461,train
9/14/2021,22404,22473,22198,22198,12285000,TCB,22413.3031,22800.055,23504.5233,-316.1238,-318.181,2.0572,48.2269,0.1497,0.3237,492.0216,-0.0092,-0.0164,-0.0164,-0.0234,0.0093,-0.0735,0.4124,-0.1638,1,2,4.5,1,9,14,0,0,0,0,1,1350,22759,1320532,10571.417,10865.0664,22404.1504,22564.3418,14438.9385,14173.6572,train
9/15/2021,22061,22335,22015,22152,10435200,TCB,22376.6875,22671.9006,23489.2668,-320.8779,-318.7204,-2.1575,45.6522,0.1296,0.3233,488.7524,-0.0021,-0.0113,-0.0184,-0.0082,-0.0164,-0.1095,0.3829,-0.1655,1,2,4.5,2,9,15,0,0,0,0,1,1350,22759,1311532,10403.6162,10571.417,22198.1855,22404.1504,14249.4512,14438.9385,train
9/16/2021,22381,22496,22244,22473,11125000,TCB,22358.3801,22575.7849,23475.536,-295.388,-314.0539,18.6659,49.6645,0.1086,0.458,490.3871,0.0144,0.0123,0.0031,-0.0041,0.0123,-0.0821,0.4272,-0.1534,1,2,4.5,3,9,16,0,0,0,0,1,1350,22758,1283816,10382.6416,10403.6162,22152.418,22198.1855,14495.7852,14249.4512,train
9/17/2021,22519,22839,22519,22770,16545600,TCB,22399.573,22505.9865,23465.2379,-248.3187,-300.9069,52.5882,60,0.087,0.635,478.9447,0.0132,0.0275,0.0254,0.0091,0.0296,-0.0595,0.6669,-0.1422,1,2,4.5,4,9,17,0,0,0,0,1,1350,22753,1279731,10529.4658,10382.6416,22472.8047,22152.418,14647.376,14495.7852,train
9/20/2021,23114,23617,22930,23205,37466200,TCB,22559.7656,22453.3516,23463.7122,-173.9258,-275.5107,101.5849,66.6667,0.0566,1.0913,496.9253,0.0189,0.0321,0.0464,0.0351,0.0351,-0.0444,1.5125,-0.1259,1,2,4.5,0,9,20,0,0,0,0,1,1340,22770,1289764,10676.292,10529.4658,22770.3066,22472.8047,15462.1699,14647.376,train
9/21/2021,22930,23297,22770,23068,20778000,TCB,22733.6898,22451.0631,23454.5584,-124.6119,-245.3309,120.719,58.4507,0.0558,0.9927,490.3868,-0.0059,0.013,0.0261,0.0384,0.015,-0.002,0.9187,-0.131,1,2,4.5,1,9,21,0,0,0,0,1,1350,22769,1300103,10781.167,10676.292,23205.1133,22770.3066,15196.8887,15462.1699,train
9/22/2021,23297,23297,22839,23114,10400200,TCB,22925.9215,22491.1114,23430.9108,-80.9044,-212.4456,131.5412,65.3847,0.0612,0.9524,441.3481,0.002,-0.004,0.015,0.0425,0.0342,0.0353,0.5076,-0.1293,1,2,4.5,2,9,22,0,0,0,0,1,1350,22755,1299815,10718.2422,10781.167,23067.8066,23205.1133,15158.9922,15196.8887,train
9/23/2021,23159,23480,22885,22976,17339800,TCB,23026.6141,22518.5731,23405.7376,-56.6921,-181.2949,124.6028,64.394,0.064,0.8177,459.3289,-0.006,-0.004,-0.0099,0.0222,0.0181,0.0242,0.8811,-0.1345,1,2,4.5,3,9,23,0,0,0,0,1,1350,22760,1278880,10676.292,10718.2422,23113.5762,23067.8066,15196.8887,15158.9922,train
9/24/2021,23205,23571,23022,23159,14967400,TCB,23104.4219,22551.7561,23389.7183,-22.4718,-149.5303,127.0585,62.9922,0.0687,0.892,467.5021,0.0079,0.002,0.004,0.0169,0.026,0.0291,0.7685,-0.1276,1,2,4.5,4,9,24,0,0,0,0,1,1320,22762,1280456,10655.3164,10676.292,22976.2676,23113.5762,15746.4014,15196.8887,train
9/27/2021,23205,23388,22656,22656,24652200,TCB,22994.5758,22579.2178,23360.731,-35.5671,-126.7377,91.1705,48.8889,0.0662,0.5513,472.4061,-0.022,-0.014,-0.02,-0.024,0.0112,0.0245,1.2521,-0.1466,1,2,4.5,0,9,27,0,0,0,0,1,1340,22760,1280563,10697.2666,10655.3164,23159.3457,22976.2676,15765.3506,15746.4014,train
9/28/2021,22564,22816,22335,22793,12671400,TCB,22939.6523,22619.266,23326.4039,-34.4685,-108.2838,73.8153,58.0645,0.0618,0.6244,472.406,0.006,-0.0159,-0.008,-0.012,0.0265,0.0358,0.6904,-0.1414,1,2,4.5,1,9,28,0,0,0,0,1,1340,22766,1270507,10697.2666,10697.2666,22655.8828,23159.3457,15158.9922,15765.3506,train
9/29/2021,22519,22770,22381,22610,12441400,TCB,22838.9594,22623.8429,23260.801,-47.8194,-96.191,48.3715,50.8197,0.0616,0.4902,469.1368,-0.0081,-0.002,-0.024,-0.022,0.0205,0.0041,0.7098,-0.1483,1,2,4.5,2,9,29,0,0,0,0,1,1340,22761,1259764,10676.292,10697.2666,22793.1895,22655.8828,15424.2725,15158.9922,train
9/30/2021,22747,23068,22702,22702,11912200,TCB,22784.0359,22649.0161,23227.2368,-50.4324,-87.0392,36.6069,52.381,0.059,0.5394,475.6753,0.004,-0.004,0.002,-0.012,0.0101,0.0224,0.6869,-0.1448,1,2,4.5,3,9,30,1,1,0,0,1,1330,22753,1284047,10655.3164,10676.292,22610.1113,22793.1895,15689.5557,15424.2725,train
10/1/2021,22702,22793,22381,22427,14335600,TCB,22637.5734,22665.0354,23169.2621,-73.8116,-84.3937,10.5821,50.3816,0.0554,0.3104,487.1177,-0.0122,-0.0081,-0.0162,-0.0321,-0.0152,0.0144,0.8332,-0.1552,1,2,4.5,4,10,1,0,0,0,0,0,1340,22750,1285121,10655.3164,10655.3164,22701.6504,22610.1113,15765.3506,15689.5557,train
10/4/2021,22335,22404,22107,22130,19016200,TCB,22532.3031,22651.3044,23106.3291,-115.0199,-90.5189,-24.5009,48.8889,0.0585,0.1063,490.387,-0.0134,-0.0255,-0.0215,-0.0235,-0.0475,-0.0123,1.1313,-0.1664,1,2,4.5,0,10,4,0,0,0,0,0,1350,22757,1292247,10424.5908,10655.3164,22427.0332,22701.6504,16144.3262,15765.3506,train
10/5/2021,22244,22519,22244,22473,12405800,TCB,22468.2262,22638.7179,23049.1173,-118.6111,-96.1374,-22.4737,54.7297,0.0589,0.3755,495.291,0.0154,0.002,-0.0101,-0.0142,-0.0261,-0.0111,0.7655,-0.1534,1,2,4.5,1,10,5,0,0,0,0,0,1360,22757,1287418,10109.9658,10424.5908,22129.5312,22427.0332,15916.9395,16144.3262,train
10/6/2021,22633,23114,22519,23022,29175420,TCB,22550.6113,22673.0449,23024.7069,-76.2597,-92.1618,15.9022,57.5949,0.0592,0.7599,516.541,0.0241,0.0395,0.0262,0.0181,-0.004,0.0303,1.7221,-0.1328,1,2,4.5,2,10,6,0,0,0,0,0,1370,22754,1287907,10277.7666,10109.9658,22472.8047,22129.5312,16106.4287,15916.9395,train
10/7/2021,23159,23251,22885,22885,11565400,TCB,22587.227,22689.0643,22994.9568,-53.1627,-84.362,31.1993,51.6556,0.0596,0.6448,516.541,-0.006,0.0182,0.0336,0.008,-0.004,0.0141,0.6919,-0.1379,1,2,4.5,3,10,7,0,0,0,0,0,1370,22750,1285779,10172.8906,10277.7666,23022.0371,22472.8047,16030.6338,16106.4287,train
10/8/2021,22930,23297,22885,23205,16343800,TCB,22742.843,22721.1028,22992.6683,-8.9032,-69.2702,60.3671,50,0.0626,0.8405,485.4834,0.0139,0.0079,0.0321,0.0341,0.002,0.028,0.9877,-0.1259,1,2,4.5,4,10,8,0,0,0,0,0,1390,22750,1284609,10109.9658,10172.8906,22884.7285,23022.0371,15916.9395,16030.6338,train
10/11/2021,23342,24258,23342,24258,50738600,TCB,23168.4992,22813.7859,22999.5337,109.8506,-33.4461,143.2967,63.9785,0.0852,1.2428,523.0798,0.0444,0.0583,0.0523,0.0918,0.0683,0.0795,2.7681,-0.0862,1,2,4.5,0,10,11,0,0,0,0,0,1390,22399.7988,1263610,10214.8408,10109.9658,23205.1133,22884.7285,15973.7871,15916.9395,train
10/12/2021,24441,24441,24075,24258,28553000,TCB,23525.5008,22916.7673,23010.2132,201.6394,13.571,188.0684,63.587,0.0979,1.0975,516.5413,0,0.0444,0.0583,0.0764,0.0623,0.0887,1.4915,-0.0862,1,2,4.5,1,10,12,0,0,0,0,0,1390,22750,1286072,10760.1914,10214.8408,24257.8125,23205.1133,16333.8135,15973.7871,train
10/13/2021,24258,24349,23937,23983,30209200,TCB,23717.7324,23008.3062,23043.7775,249.3491,60.7266,188.6224,61.5789,0.1006,0.921,503.4643,-0.0114,-0.0114,0.033,0.0409,0.059,0.0794,1.5005,-0.0966,1,2,4.5,2,10,13,0,0,0,0,0,1390,22757,1312368,10718.2422,10760.1914,24257.8125,24257.8125,16182.2227,16333.8135,train
10/14/2021,24029,24258,23892,24029,40677400,TCB,23946.5801,23086.1143,23066.6622,287.5381,106.0889,181.4492,60.3261,0.1052,0.8883,487.1181,0.0019,-0.0095,-0.0095,0.0488,0.0568,0.067,1.8824,-0.0948,1,2,4.5,3,10,14,0,0,0,0,0,1390,22757,1314563,10781.167,10718.2422,23983.1953,24257.8125,16068.5303,16182.2227,train
10/15/2021,24212,24212,23937,24075,24273000,TCB,24120.5043,23151.3356,23084.2072,317.8325,148.4376,169.3949,68.9024,0.1107,0.8604,454.4256,0.0019,0.0038,-0.0076,0.0368,0.0709,0.0557,1.1035,-0.0931,1,2,4.5,4,10,15,0,0,0,0,0,1400,22757,1292979,10886.042,10781.167,24028.9668,23983.1953,16030.6338,16068.5303,train
10/18/2021,24349,24532,24121,24212,34614000,TCB,24111.35,23201.682,23097.938,348.8986,188.5298,160.3688,68.9024,0.1178,0.8698,452.7909,0.0057,0.0076,0.0095,-0.0019,0.0899,0.0425,1.5839,-0.0879,1,2,4.5,0,10,18,0,0,0,0,0,1400,22758,1291280,10760.1914,10886.042,24074.7344,24028.9668,16504.3516,16030.6338,train
10/19/2021,24212,24258,23800,24121,31253800,TCB,24083.8883,23254.3169,23122.3483,361.96,223.2159,138.7442,70.625,0.1225,0.8041,456.0601,-0.0038,0.0019,0.0038,-0.0057,0.0708,0.0446,1.3967,-0.0914,1,2,4.5,1,10,19,0,0,0,0,0,1390,22758,1294865,10781.167,10760.1914,24212.041,24074.7344,16674.8906,16504.3516,train
10/20/2021,24166,24670,24029,24349,46264600,TCB,24157.1195,23316.1057,23154.387,386.3241,255.8375,130.4866,71.6868,0.129,0.8436,469.1371,0.0094,0.0057,0.0113,0.0152,0.0561,0.0521,1.9141,-0.0828,1,2,4.5,2,10,20,0,0,0,0,0,1380,22755,1305229,10676.292,10781.167,24120.5039,24212.041,16636.9922,16674.8906,train
10/21/2021,24716,24716,24212,24212,31198600,TCB,24193.7344,23377.8943,23178.4159,390.0566,282.6813,107.3753,74.375,0.1322,0.7698,475.6756,-0.0057,0.0038,0,0.0076,0.0564,0.0524,1.2548,-0.0879,1,2,4.5,3,10,21,0,0,0,0,0,1390,22755,1303108,10508.4912,10676.292,24349.3516,24120.5039,16712.7871,16636.9922,train
10/22/2021,24212,24258,23892,23937,24513000,TCB,24166.2727,23416.7983,23198.2493,366.6293,299.4709,67.1583,74.8428,0.1334,0.6667,478.9448,-0.0114,-0.0171,-0.0076,-0.0057,0.0311,0.033,0.9673,-0.0983,1,2,4.5,4,10,22,0,0,0,0,0,1390,22750,1313281,10319.7158,10508.4912,24212.041,24349.3516,16561.1992,16712.7871,train
10/25/2021,23846,23846,23251,23297,59472420,TCB,23983.1953,23448.8369,23200.5378,292.9807,298.1729,-5.1922,60.4651,0.1298,0.45,500.1946,-0.0271,-0.0385,-0.0442,-0.0385,-0.0404,0.0279,2.196,-0.1224,1,2,4.5,0,10,25,0,0,0,0,0,1390,22394.3457,1300310,10298.7412,10319.7158,23937.4258,24212.041,16371.71,16561.1992,train
10/26/2021,23068,23342,22862,23342,42688600,TCB,23827.5793,23476.2986,23199.775,235.5912,285.6565,-50.0654,54.6667,0.1271,0.4551,488.7523,0.002,-0.0252,-0.0366,-0.0328,-0.0385,0.0238,1.4935,-0.1207,1,2,4.5,1,10,26,0,0,0,0,0,1420,22745,1310944,10277.7666,10298.7412,23296.6543,23937.4258,15916.9395,16371.71,train
10/27/2021,23434,23709,23297,23571,45342400,TCB,23671.9629,23524.3565,23205.1147,206.1985,269.7649,-63.5664,59.7403,0.122,0.5163,492.0216,0.0098,0.0117,-0.0154,-0.0325,-0.0173,0.0416,1.5,-0.1121,1,2,4.5,2,10,27,0,0,0,0,0,1440,22757,1315441,10361.667,10277.7666,23342.4238,23296.6543,16106.4287,15916.9395,train
10/28/2021,23800,23846,23571,23709,32717200,TCB,23571.2703,23574.7029,23205.1147,191.7737,254.1667,-62.393,57.5343,0.1173,0.5484,482.2139,0.0058,0.0156,0.0175,-0.021,-0.0134,0.0434,1.0464,-0.1069,1,2,4.5,3,10,28,0,0,0,0,0,1440,22755,1318032,10571.417,10361.667,23571.2695,23342.4238,16409.6074,16106.4287,train
10/29/2021,23754,23800,23480,23617,25548800,TCB,23507.193,23634.2032,23202.0634,170.9844,237.5302,-66.5458,36.5384,0.1077,0.4933,429.9058,-0.0039,0.0019,0.0117,-0.0135,-0.0192,0.0517,0.8027,-0.1103,1,2,4.5,4,10,29,0,0,0,0,0,1440,22750,1304138,10718.2422,10571.417,23708.5781,23571.2695,16826.4805,16409.6074,train
11/1/2021,23663,24029,23571,23617,50836000,TCB,23571.2699,23708.5786,23195.198,152.748,220.5738,-67.8258,36.5384,0.0893,0.4568,436.4443,0,-0.0039,0.0019,0.0137,-0.0249,0.0651,1.5211,-0.1103,1,2,4.5,0,11,1,0,0,0,0,0,1450,22750,1312988,10592.3916,10718.2422,23617.0391,23708.5781,16997.0195,16826.4805,train
11/2/2021,23709,23709,23571,23617,30936400,TCB,23626.193,23765.7903,23193.6723,136.7195,203.8029,-67.0834,41.3043,0.0747,0.4162,416.8288,0,0,-0.0039,0.0117,-0.0211,0.0497,0.9007,-0.1103,1,2,4.5,1,11,2,0,0,0,0,0,1440,22750,1308307,10613.3662,10592.3916,23617.0391,23617.0391,16447.5039,16997.0195,train
11/3/2021,23937,24807,23800,24578,81431800,TCB,23827.5785,23843.5983,23202.8262,199.2771,202.8978,-3.6207,59.0909,0.0743,0.9147,475.6752,0.0399,0.0399,0.0399,0.0418,0.0094,0.0654,2.2033,-0.0741,1,2,4.5,2,11,3,0,0,0,0,0,1450,22748,1289835,10739.2168,10613.3662,23617.0391,23617.0391,16599.0957,16447.5039,train
11/4/2021,24578,24807,24166,24395,37959200,TCB,23964.8867,23919.1179,23210.4544,231.414,208.601,22.813,55.0724,0.0664,0.7996,501.8292,-0.0075,0.0324,0.0324,0.0285,0.0075,0.0639,0.9917,-0.081,1,2,4.5,3,11,4,0,0,0,0,0,1460,22747,1311279,11410.417,10739.2168,24578.1973,23617.0391,16750.6855,16599.0957,train
